"Edição 767, maio de 2016","“Uma das únicas fontes de emprego na
região está se esvaindo”","Para Rute Maria Gonçalves de Andrade, a RR em São Raimundo Nonato contribuiu para
mostrar o caráter científico e educacional que envolve a presença do Parque Nacional
Serra da Capivara no Piauí. Na entrevista a seguir, a bióloga, conselheira da Fumdham e
coordenadora local do evento, faz um balanço da Reunião na cidade e fala sobre a importância
e os problemas da Fundação e do Parque","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","entrevista"
"Edição 767, maio de 2016","A ciência emoldurando a beleza e a magia do Parque
Nacional Serra da Capivara","“Como cientistas, nossa experiência na universidade e na pesquisa nos torna agentes qualifica-
dos para falar sobre o mundo fascinante da ciência para nossas crianças e adolescentes”","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","artigo"
"Edição 767, maio de 2016","Reunião Regional da SBPC em São Raimundo
Nonato: interação entre academia e comunidade","O evento teve como objetivo ressaltar o imenso patrimônio histórico da cidade, que abriga
no Parque Nacional Serra da Capivara a maior concentração de sítios pré-históricos no
continente americano e a maior quantidade de pinturas rupestres do mundo","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","reportagem"
"Edição 767, maio de 2016","Helena Nader destaca bons
resultados da educação piauiense","“Eu, como brasileira, tenho orgulho das escolas do Piauí. E são públicas. Os resultados mostram
o potencial desse povo inteligente”, disse a presidente da SBPC, durante apresentação que
fez sobre o Marco Legal da CT&","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","política de c&t"
"Edição 767, maio de 2016","Os desafios do PNE 2014-2024","“Ampliação do acesso à educação só irá ocorrer se tivermos todos os investimentos no que
nós chamamos de qualidade da educação”, ressalta José Fernandes Lima, conselheiro do
CNE, em conferência no segundo dia da Reunião Regional","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","EDUCAÇÃO"
"Edição 767, maio de 2016","Reunião Regional da SBPC reuniu comunidade
local para discutir direitos humanos","Palestrantes afirmaram que diversas classes continuam tendo seus direitos violados","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","GERAL"
"Edição 767, maio de 2016","Bacia sedimentar do Parnaíba tem 600
milhões de anos de evolução geológica","O geólogo Umberto Cordani (USP) falou sobre o tempo geológico e a evolução biológica,
a formação da Bacia Sedimentar do Parnaíba na América do Sul e, por fim, sobre a
constituição geológica do Parque Nacional Serra da Capivara","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","MEIO AMBIENTE"
"Edição 767, maio de 2016","Avançam os estudos sobre tratamento de
doença de Chagas, hanseníase e leishmaniose","Pesquisadores apresentam estudos recentes sobre soluções para as doenças infecciosas
que ainda são prevalentes no Brasil","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","Pesquisa & Desenvolvimento"
"Edição 767, maio de 2016","SBPC divulga programação preliminar da 68 a RA","O evento contará com conferências, mesas-redondas, minicursos e muito mais","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","SBPC"
"Edição 767, maio de 2016","SBPC Indígena será realizada em Ocas","Segundo o coordenador da Comissão Executiva Local do evento, os indígenas da comuni-
dade veem isso como um símbolo de fortalecimento da presença deles","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/05/JC_767.pdf","SBPC"
"Edição 766, março/abril de 2016","Estreitar laços com o setor
produtivo","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/04/Jornal_da_Ciencia_766.pdf","EDITORIAL"
"Edição 766, março/abril de 2016","Os bons caminhos da PUC-Rio","Eleita em rankings nacionais
e internacionais como a
melhor universidade privada
do País, a instituição investe,
desde o início de sua história,
na qualidade do ensino,
na pesquisa voltada para a
comunidade, e na integração
entre vida acadêmica e vida
comunitária","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/04/Jornal_da_Ciencia_766.pdf","ENTREVISTA"
"Edição 766, março/abril de 2016","“Desde a década de 1950 existe a preocupação da
pesquisa engajada na sociedade”","A independência política
e econômica, preconizada
em seu marco referencial, a
preocupação desde o início
com a formação de líderes
e com o desenvolvimento
da pesquisa científica,
podem apresentar algumas
respostas sobre o caminho
bem sucedido que vem
sendo traçado pela
PUC-Rio. Em entrevista
concedida ao Jornal da
Ciência, o professor
José Ricardo Bergmann,
vice-reitor para Assuntos
Acadêmicos, fala sobre as
principais ações que têm
levado ao reconhecimento
da excelência da PUC-Rio","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/04/Jornal_da_Ciencia_766.pdf","ENTREVISTA"
"Edição 766, março/abril de 2016","Nas atividades espaciais cabe ao Estado
deixar fazer","","Jornal da Ciência Impresso","http://jcnoticias.jornaldaciencia.org.br/wp-content/uploads/2016/04/Jornal_da_Ciencia_766.pdf","ARTIGO"
